"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","sex","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","informationWithheld","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http://unknown.org/captive","identificationID","lifeStage","occurrenceRemarks","infraspecificEpithet","identificationRemarks","individualCount","vernacularName","locality","higherClassification","samplingProtocol","elevation","elevationAccuracy","datasetID","preparations","eventID","habitat","institutionID","nomenclaturalCode","georeferencedBy","samplingEffort","municipality","verbatimCoordinateSystem","county","language","type","parentEventID","verbatimElevation","fieldNumber","fieldNotes","behavior","projectId","verbatimIdentification","dataGeneralizations","dynamicProperties","institutionKey","taxonConceptID","name","eventRemarks","organismQuantity","organismQuantityType","sampleSizeUnit","sampleSizeValue","verbatimSRS","organismID","recordNumber","georeferenceProtocol","associatedTaxa","code"
"3455881385","Rupicola peruvianus","  5.683935","-75.89408","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T16:18:35.328+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","MALE","5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC","2022-01-12T05:51:32"," 31373.0","SOUTH_AMERICA","Antioquia","2022"," 1"," 9","2022-01-09T16:27:00","2022-04-27T07:16:56.000+00:00","2023-01-13T16:18:35.328+00:00","https://www.inaturalist.org/observations/104799720","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Ricardo Sánchez","Ricardo Sánchez","WGS84","Aves","CO","Colombia","Ricardo Sánchez","104799720","ricardo_sanchez","Coordinate uncertainty increased to 31373m to protect threatened taxon","2022/01/09 4:27 PM -0500","Colombia","Observations","3455881385","https://www.inaturalist.org/observations/104799720","8877","104799720","iNaturalist","16:27:00-05:00","wild","231091882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-75.894084_5.683935"
"3455586856","Rupicola peruvianus"," -1.466378","-78.03860","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","EC","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T16:17:52.093+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","MALE","5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC","2022-01-14T03:21:16"," 31446.0","SOUTH_AMERICA","Pastaza","2022"," 1"," 5","2022-01-05T08:41:32","2022-04-27T07:16:34.000+00:00","2023-01-13T16:17:52.093+00:00","https://www.inaturalist.org/observations/104899351","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Nantar Kuja","Nantar Kuja","WGS84","Aves","EC","Ecuador","Nantar Kuja","104899351","nantark","Coordinate uncertainty increased to 31446m to protect threatened taxon","2022-01-05 08:41:32","Ecuador","Observations","3455586856","https://www.inaturalist.org/observations/104899351","8877","104899351","iNaturalist","08:41:32-05:00","wild","231420225","Adult","Escuchado entre unos árboles y luego bajo a un arbol cercano al rio Anzu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-78.038601_-1.466378"
"3466277534","Rupicola peruvianus"," -0.508554","-77.98898","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T16:23:09.033+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",NA,"5230375","1","44","212","729","5236","2486333","5230374","5230375","Rupicola peruvianus aequatorialis Taczanowski, 1889","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SUBSPECIES","ACCEPTED",NA,"2022-01-31T23:35:55"," 31451.0","SOUTH_AMERICA","Napo","2022"," 1","28","2022-01-28T16:43:00","2022-02-01T01:29:44.000+00:00","2023-01-13T16:23:09.033+00:00","https://www.inaturalist.org/observations/105934435","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Michael Bakker Paiva","Michael Bakker Paiva","WGS84","Aves","EC","Ecuador","Michael Bakker Paiva","105934435","michaelbakkerpaiva","Coordinate uncertainty increased to 31451m to protect threatened taxon","2022-01-28 16:43:00","Napo, EC","Observations","3466277534","https://www.inaturalist.org/observations/105934435","702723","105934435","iNaturalist","16:43:00+01:00","wild","234639252",NA,NA,"aequatorialis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus aequatorialis Taczanowski, 1889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus aequatorialis Taczanowski, 1889_-77.988982_-0.508554"
"3466355044","Rupicola peruvianus"," -0.544028","-77.96053","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T15:09:34.809+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",NA,"5230375","1","44","212","729","5236","2486333","5230374","5230375","Rupicola peruvianus aequatorialis Taczanowski, 1889","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SUBSPECIES","ACCEPTED",NA,"2022-01-31T23:37:16"," 31451.0","SOUTH_AMERICA","Napo","2022"," 1","28","2022-01-28T17:45:00","2022-02-01T01:28:52.000+00:00","2023-01-13T15:09:34.809+00:00","https://www.inaturalist.org/observations/105934520","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Michael Bakker Paiva","Michael Bakker Paiva","WGS84","Aves","EC","Ecuador","Michael Bakker Paiva","105934520","michaelbakkerpaiva","Coordinate uncertainty increased to 31451m to protect threatened taxon","2022-01-28 17:45:00","Napo, EC","Observations","3466355044","https://www.inaturalist.org/observations/105934520","702723","105934520","iNaturalist","17:45:00+01:00","wild","234639460",NA,NA,"aequatorialis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus aequatorialis Taczanowski, 1889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus aequatorialis Taczanowski, 1889_-77.960535_-0.544028"
"3466497665","Rupicola peruvianus"," -0.485374","-77.85690","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T16:22:49.037+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",NA,"5230375","1","44","212","729","5236","2486333","5230374","5230375","Rupicola peruvianus aequatorialis Taczanowski, 1889","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SUBSPECIES","ACCEPTED",NA,"2022-01-31T23:39:52"," 31451.0","SOUTH_AMERICA","Napo","2022"," 1","29","2022-01-29T06:41:00","2022-02-01T01:27:13.000+00:00","2023-01-13T16:22:49.037+00:00","https://www.inaturalist.org/observations/105934682","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Michael Bakker Paiva","Michael Bakker Paiva","WGS84","Aves","EC","Ecuador","Michael Bakker Paiva","105934682","michaelbakkerpaiva","Coordinate uncertainty increased to 31451m to protect threatened taxon","2022-01-29 06:41:00","Napo, EC","Observations","3466497665","https://www.inaturalist.org/observations/105934682","702723","105934682","iNaturalist","06:41:00+01:00","wild","234639843",NA,NA,"aequatorialis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus aequatorialis Taczanowski, 1889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus aequatorialis Taczanowski, 1889_-77.856896_-0.485374"
"3499575557","Rupicola peruvianus"," -0.496011","-77.85114","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T15:06:52.987+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",NA,"7192325","1","44","212","729","5236","2486333","5230374","7192325","Rupicola peruvianus peruvianus","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SUBSPECIES","ACCEPTED",NA,NA," 31451.0","SOUTH_AMERICA","Napo","2022"," 1","28","2022-01-28T16:52:00","2022-02-17T21:34:52.000+00:00","2023-01-13T15:06:52.987+00:00","https://www.inaturalist.org/observations/106428878","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Michael Bakker Paiva",NA,"WGS84","Aves","EC","Ecuador","Michael Bakker Paiva","106428878","michaelbakkerpaiva","Coordinate uncertainty increased to 31451m to protect threatened taxon","2022/01/28 4:52 PM CET","Napo, EC","Observations","3499575557","https://www.inaturalist.org/observations/106428878","729980","106428878","iNaturalist","16:52:00+01:00","wild",NA,NA,NA,"peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus_-77.851143_-0.496011"
"3499652641","Rupicola peruvianus"," -0.599395","-77.96065","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T15:04:51.229+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",NA,"7192325","1","44","212","729","5236","2486333","5230374","7192325","Rupicola peruvianus peruvianus","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SUBSPECIES","ACCEPTED",NA,NA," 31451.0","SOUTH_AMERICA","Napo","2022"," 1","28","2022-01-28T17:42:00","2022-02-17T21:34:39.000+00:00","2023-01-13T15:04:51.229+00:00","https://www.inaturalist.org/observations/106428890","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Michael Bakker Paiva",NA,"WGS84","Aves","EC","Ecuador","Michael Bakker Paiva","106428890","michaelbakkerpaiva","Coordinate uncertainty increased to 31451m to protect threatened taxon","2022/01/28 5:42 PM CET","Napo, EC","Observations","3499652641","https://www.inaturalist.org/observations/106428890","729980","106428890","iNaturalist","17:42:00+01:00","wild",NA,NA,NA,"peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus_-77.96065_-0.599395"
"3499389561","Rupicola peruvianus"," -0.477069","-77.88904","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T16:23:04.550+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",NA,"7192325","1","44","212","729","5236","2486333","5230374","7192325","Rupicola peruvianus peruvianus","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SUBSPECIES","ACCEPTED",NA,NA," 31451.0","SOUTH_AMERICA","Napo","2022"," 1","29","2022-01-29T06:53:00","2022-02-17T21:34:02.000+00:00","2023-01-13T16:23:04.550+00:00","https://www.inaturalist.org/observations/106428901","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Michael Bakker Paiva",NA,"WGS84","Aves","EC","Ecuador","Michael Bakker Paiva","106428901","michaelbakkerpaiva","Coordinate uncertainty increased to 31451m to protect threatened taxon","2022/01/29 6:53 AM CET","Napo, EC","Observations","3499389561","https://www.inaturalist.org/observations/106428901","729980","106428901","iNaturalist","06:53:00+01:00","wild",NA,NA,NA,"peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus_-77.889039_-0.477069"
"3468909385","Rupicola peruvianus"," -0.516728","-77.83903","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T16:21:19.310+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",NA,"7192325","1","44","212","729","5236","2486333","5230374","7192325","Rupicola peruvianus peruvianus","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SUBSPECIES","ACCEPTED",NA,"2022-02-09T10:53:23"," 31451.0","SOUTH_AMERICA","Napo","2022"," 1","29","2022-01-29T06:58:00","2022-02-09T13:28:54.000+00:00","2023-01-13T16:21:19.310+00:00","https://www.inaturalist.org/observations/106428903","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Michael Bakker Paiva","Michael Bakker Paiva","WGS84","Aves","EC","Ecuador","Michael Bakker Paiva","106428903","michaelbakkerpaiva","Coordinate uncertainty increased to 31451m to protect threatened taxon","2022/01/29 6:58 AM CET","Napo, EC","Observations","3468909385","https://www.inaturalist.org/observations/106428903","729980","106428903","iNaturalist","06:58:00+01:00","wild","236141279",NA,NA,"peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus_-77.839029_-0.516728"
"3499329462","Rupicola peruvianus"," -0.441288","-77.88413","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T16:18:37.423+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",NA,"7192325","1","44","212","729","5236","2486333","5230374","7192325","Rupicola peruvianus peruvianus","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SUBSPECIES","ACCEPTED",NA,NA," 31451.0","SOUTH_AMERICA","Napo","2022"," 1","29","2022-01-29T07:02:00","2022-02-17T21:33:52.000+00:00","2023-01-13T16:18:37.423+00:00","https://www.inaturalist.org/observations/106428904","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Michael Bakker Paiva",NA,"WGS84","Aves","EC","Ecuador","Michael Bakker Paiva","106428904","michaelbakkerpaiva","Coordinate uncertainty increased to 31451m to protect threatened taxon","2022/01/29 7:02 AM CET","Napo, EC","Observations","3499329462","https://www.inaturalist.org/observations/106428904","729980","106428904","iNaturalist","07:02:00+01:00","wild",NA,NA,NA,"peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus_-77.884127_-0.441288"
"3468708222","Rupicola peruvianus"," -0.560379","-77.99492","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T16:19:30.936+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",NA,"7192325","1","44","212","729","5236","2486333","5230374","7192325","Rupicola peruvianus peruvianus","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SUBSPECIES","ACCEPTED",NA,"2022-02-09T10:53:23"," 31451.0","SOUTH_AMERICA","Napo","2022"," 1","29","2022-01-29T07:02:00","2022-02-09T13:27:40.000+00:00","2023-01-13T16:19:30.936+00:00","https://www.inaturalist.org/observations/106428905","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Michael Bakker Paiva","Michael Bakker Paiva","WGS84","Aves","EC","Ecuador","Michael Bakker Paiva","106428905","michaelbakkerpaiva","Coordinate uncertainty increased to 31451m to protect threatened taxon","2022/01/29 7:02 AM CET","Napo, EC","Observations","3468708222","https://www.inaturalist.org/observations/106428905","729980","106428905","iNaturalist","07:02:00+01:00","wild","236141283",NA,NA,"peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus_-77.994915_-0.560379"
"3468753227","Rupicola peruvianus"," -0.475424","-77.81897","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T16:18:30.482+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",NA,"7192325","1","44","212","729","5236","2486333","5230374","7192325","Rupicola peruvianus peruvianus","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SUBSPECIES","ACCEPTED",NA,"2022-02-09T10:53:24"," 31451.0","SOUTH_AMERICA","Napo","2022"," 1","29","2022-01-29T07:02:00","2022-02-09T13:25:39.000+00:00","2023-01-13T16:18:30.482+00:00","https://www.inaturalist.org/observations/106428906","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Michael Bakker Paiva","Michael Bakker Paiva","WGS84","Aves","EC","Ecuador","Michael Bakker Paiva","106428906","michaelbakkerpaiva","Coordinate uncertainty increased to 31451m to protect threatened taxon","2022/01/29 7:02 AM CET","Napo, EC","Observations","3468753227","https://www.inaturalist.org/observations/106428906","729980","106428906","iNaturalist","07:02:00+01:00","wild","236141285",NA,NA,"peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus_-77.818973_-0.475424"
"3468773092","Rupicola peruvianus"," -0.566557","-77.80867","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T16:18:25.114+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",NA,"7192325","1","44","212","729","5236","2486333","5230374","7192325","Rupicola peruvianus peruvianus","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SUBSPECIES","ACCEPTED",NA,"2022-02-09T10:53:24"," 31451.0","SOUTH_AMERICA","Napo","2022"," 1","29","2022-01-29T07:02:00","2022-02-09T10:56:55.000+00:00","2023-01-13T16:18:25.114+00:00","https://www.inaturalist.org/observations/106428907","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Michael Bakker Paiva","Michael Bakker Paiva","WGS84","Aves","EC","Ecuador","Michael Bakker Paiva","106428907","michaelbakkerpaiva","Coordinate uncertainty increased to 31451m to protect threatened taxon","2022/01/29 7:02 AM CET","Napo, EC","Observations","3468773092","https://www.inaturalist.org/observations/106428907","729980","106428907","iNaturalist","07:02:00+01:00","wild","236141286",NA,NA,"peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus_-77.808669_-0.566557"
"3468778851","Rupicola peruvianus"," -0.529886","-77.94127","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T16:14:47.321+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",NA,"7192325","1","44","212","729","5236","2486333","5230374","7192325","Rupicola peruvianus peruvianus","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SUBSPECIES","ACCEPTED",NA,"2022-02-09T10:53:25"," 31451.0","SOUTH_AMERICA","Napo","2022"," 1","29","2022-01-29T07:03:00","2022-02-09T13:24:53.000+00:00","2023-01-13T16:14:47.321+00:00","https://www.inaturalist.org/observations/106428909","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Michael Bakker Paiva","Michael Bakker Paiva","WGS84","Aves","EC","Ecuador","Michael Bakker Paiva","106428909","michaelbakkerpaiva","Coordinate uncertainty increased to 31451m to protect threatened taxon","2022/01/29 7:03 AM CET","Napo, EC","Observations","3468778851","https://www.inaturalist.org/observations/106428909","729980","106428909","iNaturalist","07:03:00+01:00","wild","236141290",NA,NA,"peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus_-77.941269_-0.529886"
"3468715178","Rupicola peruvianus"," -0.588777","-77.98349","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T15:06:20.379+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",NA,"7192325","1","44","212","729","5236","2486333","5230374","7192325","Rupicola peruvianus peruvianus","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SUBSPECIES","ACCEPTED",NA,"2022-02-09T10:53:34"," 31451.0","SOUTH_AMERICA","Napo","2022"," 1","29","2022-01-29T07:42:00","2022-02-09T11:41:00.000+00:00","2023-01-13T15:06:20.379+00:00","https://www.inaturalist.org/observations/106428932","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Michael Bakker Paiva","Michael Bakker Paiva","WGS84","Aves","EC","Ecuador","Michael Bakker Paiva","106428932","michaelbakkerpaiva","Coordinate uncertainty increased to 31451m to protect threatened taxon","2022/01/29 7:42 AM CET","Napo, EC","Observations","3468715178","https://www.inaturalist.org/observations/106428932","729980","106428932","iNaturalist","07:42:00+01:00","wild","236141319",NA,NA,"peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus peruvianus_-77.983486_-0.588777"
